goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대
﻿6322651,84831681,style,특별한울산룩,옷이 많이 크고 과하게 길어요. 그래도 입고 다녀보니까 생각보다는 얇고 시원했습니다. 근데 옷감 자체가 썩 튼튼하지는 않아요. 잘못 힘주면 바로 늘어나고 구겨집니다. 목 시보리도 뭔가 흐물흐물하고 한 철 입으면 가버릴 것 같네요. 등짝 프린트는 이쁩니다.,3.0,False,S,158.0,53.0,여성,2026-05-30 10:29:59,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 적당함,True,0,filluminate,상의,S,,2026,5,30,토,3,응답,많이 큼,화면과 비슷,,,얇음,적당함,,,,3.0,2.0,,2.0,2.0,0.0,0.0
6322651,84724436,experience,딱딱바위,상하 길이는 적당한 오버핏  좌우로 박시한 스타일 155cm 기준  한번 세탁 후 더 자연스러운 오버핏이 나오는 재질 여름에 단독으로 입기에 좋은 핏 어두운 계열 박시한 바지와 잘 어울림 유니크하지만 튀지 않는 색상 심플하지만 심심하지 않은 등짝 디자인  여름맞이로 편하게 잘 입고 있습니다 엄청 얇지도 두껍지도 않아요  자연스럽게 늘어나서 활동에 크게 불편하지 않아요 암홀은 넓은편이니 체크 필요  흰색 옷이 부담스러운 분께 추천 노란톤과 베이지톤 사이 색상  어깨가 넓어보이고 싶다면 사이즈 크게 사시길 추천해요,4.0,True,S,155.0,55.0,여성,2026-05-25 14:27:22,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 강함,True,0,filluminate,상의,S,,2026,5,25,월,4,응답,조금 큼,화면과 비슷,,,적당함,강함,,,,4.0,3.0,,1.0,1.0,0.0,0.0
﻿6394441,84864165,experience,힙한대구오리엔탈,"우선 가장 마음에 들었던 부분은 원단이에요 여름 셔츠는 한 번만 입거나 세탁해도 구김이 심해서 매번 다림질하기 귀찮았는데, 이 제품은 링클 프리 느낌의 원단이라 주름이 거의 지지 않아서 관리가 정말 편합니다 그냥 툭 걸쳐 입고 활동해도 하루 종일 깔끔한 핏이 유지돼요 게다가 살에 달라붙지 않고 살짝 서걱거리면서도 시원한 촉감이라, 통기성이 좋아 한여름 무더위까지도 아주 쾌적하게 입을 수 있을 것 같습니다 디자인과 핏도 정말 트렌디하게 잘 나왔어요 과하지 않고 예쁘게 떨어지는 세미 크롭 기장감에 넉넉한 오버핏 실루엣이라 비율이 정말 좋아 보입니다 잔잔하고 세련된 체크 패턴과 블랙 컬러의 조합 덕분에 밋밋하지 않고, 어떤 하의에 매치해도 코디가 스타일리시해 보여요 핏이 워낙 중성적이면서도 예쁘게 빠져서 남녀 가리지 않고 누구나 다 잘 어울리는 만능 셔츠입니다 체형에 구애받지 않고 찰떡같이 어울리는 디자인이라 데일리 셔츠로 정말 강력 추천합니다! ⭐️ 올여름 교복 템으로 자주 손이 갈 것 같아요. 예쁜 제품 감사합니다!",5.0,True,L,163.0,60.0,여성,2026-05-31 20:23:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,True,0,filluminate,상의,L,,2026,5,31,일,5,응답,정사이즈,화면과 비슷,매우 좋음,전혀 없음,,,,5.0,,,,5.0,0.0,0.0,0.0,0.0
6394441,84833044,general,민도르스키,소재가 시원해서 좋고 길이는 조금 짧은것같아요,5.0,False,L,174.0,74.0,남성,2026-05-30 11:44:28,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,30,토,5,응답,조금 작음,화면과 비슷,좋음,약간 있음,,,,4.0,,,,3.0,-1.0,1.0,0.0,0.0
6394441,84804987,general,bjhblue,촉감이 아주 부드럽고 구김이 잘 가지 않을거같습니다 마감 상태도 좋고 전반적으로 마음에 들어요,5.0,False,S,172.0,68.0,남성,2026-05-28 23:27:01,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 좋음 / 구김: 거의 없음,False,0,filluminate,상의,S,,2026,5,28,목,5,응답,조금 큼,밝음,좋음,거의 없음,,,,4.0,,,,4.0,1.0,1.0,1.0,1.0
6394441,84769162,general,SillyJune,너무너무 맘에 듭니다 올 여름 잘 입고 활용할것 같아요!,5.0,False,S,168.0,64.0,남성,2026-05-27 17:16:30,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,S,,2026,5,27,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
6394441,84744048,general,•. •,스몰 시키려다 미듐 시켰는데 약간 세미오버로 잘 맞아요 너무 예쁩니다,5.0,False,M,176.0,74.0,남성,2026-05-26 12:48:51,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,26,화,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0
6394441,84734422,experience,SmanO,"필루미네이트는 린넨 바지로 처음 접했는데, 운좋게 크롭 셔츠 체험단에 당첨이되었네요. 잔잔한 체크 패턴과 여유로운 핏이 마음에 들어서 체험단 신청을 했고, 실제로 받아보니 소재가 가볍고 통기성이 좋아 여름철에도 부담 없이 착용할 수 있을것 같아요. 흰색 티셔츠 위에 가볍게 걸치기만 해도 깔끔한 코디가 완성되고, 데님이나 와이드 팬츠와도 잘 어울릴거 같아요.  체크 셔츠 특유의 부담스러운 느낌이 적어 데일리룩으로 활용하기 좋으며, 전체적인 마감과 착용감도 만족스러워요. 캐주얼하면서 가볍게 체크 셔츠 입문하실 분들에게 추천합니다",5.0,True,L,175.0,73.0,남성,2026-05-25 22:23:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,25,월,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,4.0,,,,3.0,0.0,0.0,0.0,0.0
6394441,84719485,experience,sinYHD,"[여름에 입기 딱 좋은 셔츠입니다!]    원단이 정말 가벼워서 입은 듯 안 입은 듯한 편안함이 느껴지고, 피부에 달라붙지 않아서 한여름에도 쾌적하게 착용할 수 있습니다. 특히 통기성이 좋아서 땀이 나도 답답함이 덜하고, 바람이 잘 통해 시원한 착용감이 계속 유지되는 점이 가장 만족스러웠어요.   체크 패턴도 과하지 않고 은은한 느낌이라 어떤 하의와도 부담 없이 잘 어울립니다. 데님이나 슬랙스, 반바지 등 다양한 스타일에 매치하기 쉬워서 데일리 아이템으로 활용도가 높아요. 디자인 자체가 깔끔해서 꾸민 듯 안 꾸민 듯한 자연스러운 코디가 가능합니다.   세미 크롭 기장이라 전체적인 비율도 좋아 보이고, 넣어 입지 않아도 핏이 깔끔하게 떨어지는 점도 장점이에요. 너무 짧지도 길지도 않은 적당한 기장이라 누구나 무난하게 소화하기 좋을 것 같습니다.   가볍고 시원한 착용감, 부담 없는 디자인, 그리고 높은 활용도까지 모두 갖춘 셔츠라 여름 데일리룩으로 적극 추천드려요. 전체적으로 가볍고 시원한 셔츠 찾으시는 분들께 추천드려요!!!",5.0,True,S,170.0,58.0,남성,2026-05-25 10:03:18,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,1,filluminate,상의,S,,2026,5,25,월,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,,4.0,0.0,0.0,0.0,0.0
6394441,84557990,style,흰둥이322,이너는 흰 검 으로 입으니 잘어울리네요  안무 의상으로 잘 활용됨요,5.0,False,M,159.0,62.0,여성,2026-05-24 00:09:26,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 많음,True,0,filluminate,상의,M,,2026,5,24,일,5,응답,정사이즈,화면과 비슷,좋음,많음,,,,4.0,,,,2.0,0.0,0.0,0.0,0.0
﻿6394439,84853410,experience,피가끓는세종점퍼,"평소 여름에 체크 셔츠를 즐겨 입는 편이라 기대하며 착용해봤는데, 딱 여름에 입기 좋은 셔츠인 것 같아요. 소재가 가볍고 시원해서 한여름에도 부담 없이 자주 입을 수 있을 것 같았어요.  체크 패턴이 아기자기하고 귀여워서 더욱 손이 가는 옷이었어요. 155cm 기준으로 적당히 넉넉한 핏이라 편하게 착용할 수 있었고, 저는 단추를 풀어서 가볍게 걸쳐 입었는데 잠가서 단정하게 연출해도 예쁠 것 같아요.  평소 귀여운 체크 셔츠를 찾고 있었는데 마음에 드는 제품을 발견한 것 같아 만족스러웠어요. 데일리룩으로 활용하기 좋은 셔츠라 앞으로 자주 입게 될 것 같아요!",5.0,True,S,155.0,50.0,여성,2026-05-31 11:08:29,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,S,,2026,5,31,일,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,,4.0,1.0,1.0,0.0,0.0
6394439,84779483,experience,닉네임왜적어,"여름에 가볍게 입기 좋은 반팔 셔츠인 것 같아요.  링클 소재라 구김이 잘 생기지 않아서 관리하기 편하고, 얇고 시원한 느낌이라 요며칠 덥고 습했는데 쾌적하게 착용할 수 있었어요.  하프 기장에 크롭한 핏이라 비율도 좋아 보이고, 양쪽 앞주머니 디테일 덕분에 밋밋하지 않아 더 마음에 들었어요!  소재 자체가 가볍고 촉감도 부드러워서 피부에 닿는 느낌이 편안했고, 오래 입고 있어도 답답함이 없었어요.   소매를 두 번 정도 접어서 입으면 더 귀엽고 캐주얼한 분위기가 나서 데일리로 활용하기 좋은 것 같아요!  체크무늬 반팔셔츠 하나 고민하고 있었는데 사이즈도 잘 맞고 딱 알맞은 상품 찾게되어서 행복해요.",5.0,True,S,165.0,57.0,여성,2026-05-27 22:44:43,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,S,,2026,5,27,수,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,,4.0,0.0,0.0,0.0,0.0
﻿6352774,84815880,general,챱챱츄,평소 다른 상의 m 입는데 이 옷은 s 입으니 딱이에요! 너무 크롭하지도 않고 적당히 크롭해서 애용합니다!,5.0,False,S,170.0,67.0,남성,2026-05-29 14:56:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,S,,2026,5,29,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,0.0,0.0,0.0,0.0
﻿5333914,81058961,general,뉴비는아니잖아,생각보다 얇아여 그냥 잠깐 밖에 나갈때 입기 좋은 정도,3.0,False,L,178.0,62.0,남성,2025-12-17 03:04:00,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 퀄리티: 좋음,False,0,filluminate,상의,L,,2025,12,17,수,3,응답,정사이즈,화면과 비슷,좋음,,얇음,,,4.0,,,2.0,,0.0,0.0,0.0,0.0
5333914,80001361,general,단순한이집트미니,소매가 너무 길고 옷이 아방해서 날다람쥐가 같아요.,5.0,False,M,173.0,60.0,남성,2025-11-19 20:44:56,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 퀄리티: 좋음,True,0,filluminate,상의,M,,2025,11,19,수,5,응답,많이 큼,화면과 비슷,좋음,,얇음,,,4.0,,,2.0,,2.0,2.0,0.0,0.0
5333914,79917576,general,나하다,사이즈 생각보다 크고 눈이 좀 아파요 줄이 너무많아요,3.0,False,S,173.0,53.0,남성,2025-11-18 08:30:57,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 나쁨,False,0,filluminate,상의,S,,2025,11,18,화,3,응답,정사이즈,화면과 비슷,나쁨,,적당함,,,2.0,,,3.0,,0.0,0.0,0.0,0.0
5333914,79836013,general,a.reum,색감이 예쁘고 두께는 얇아서 편하게 입고 다니기 좋은 것 같아요,5.0,False,L,183.5,100.0,여성,2025-11-15 21:11:46,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,True,0,filluminate,상의,L,,2025,11,15,토,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0
5333914,79711291,general,입동규,사진보다 실제로 봤을 따 재질이 더 좋아보여서 매우 만족스러워요!,5.0,False,S,176.0,68.0,남성,2025-11-09 20:27:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,False,0,filluminate,상의,S,,2025,11,9,일,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,0.0,0.0,0.0,0.0
5333914,79695694,general,명백한잠실슬림,너무 이뻐요! 156이 s 입으면 오버핏인데 귀여워용! 근데 좀 크긴해서 건조기 돌려야할듯...ㅠ하지만 너무 이븐,5.0,False,S,156.0,46.0,여성,2025-11-08 23:57:10,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,False,0,filluminate,상의,S,,2025,11,8,토,5,응답,조금 큼,화면과 비슷,보통,,적당함,,,3.0,,,3.0,,1.0,1.0,0.0,0.0
5333914,79670389,general,집지키는고양이,완전 귀엽고 예쁘고 혼자 다합니다 가을에 넘넘 어울리는 색감이에요,5.0,False,L,187.0,72.0,남성,2025-11-07 20:07:01,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 퀄리티: 매우 좋음,True,0,filluminate,상의,L,,2025,11,7,금,5,응답,정사이즈,화면과 비슷,매우 좋음,,얇음,,,5.0,,,2.0,,0.0,0.0,0.0,0.0
5333914,79416568,general,즐거운핑크베레모,딸이 좋아합니다 현체때 입었는데 잘 어울립니다 많이 파세요,5.0,False,S,160.0,45.0,여성,2025-10-29 08:33:18,,False,1,filluminate,상의,S,,2025,10,29,수,5,미응답,,,,,,,,,,,,,,,,
5333914,79337755,general,개운한뉴욕캐주얼,필루미네이트 스트라이프 맛집 이거 입고 나갔다가 친구한테 정보 따였어요,5.0,False,M,170.0,59.0,여성,2025-10-26 14:11:37,,False,0,filluminate,상의,M,,2025,10,26,일,5,미응답,,,,,,,,,,,,,,,,
5333914,79060823,general,J사랑해,색깜이 정말 미쳤어요 가을에 분위기 완벽하고 핏도 이뻐요,5.0,False,L,180.0,85.0,남성,2025-10-16 12:05:25,,True,1,filluminate,상의,L,,2025,10,16,목,5,미응답,,,,,,,,,,,,,,,,
﻿6322837,84749545,experience,냐냐뇨우,"🖤 필루미네이트 투 톤 아치 로고 티셔츠 후기 🖤  평소에 오버핏 반팔 좋아해서 구매했는데 진짜 만족이에요 👍검정 컬러라 어디에나 매치하기 쉽고 로고 디자인도 너무 과하지 않아서 데일리로 입기 딱 좋았어요!  📌 핏적당한 오버핏 느낌이라 체형 커버도 잘 되고, 어깨 라인도 자연스럽게 떨어져서 핏이 예쁘게 나와요.너무 박시하지 않아서 부담 없이 입기 좋았습니다 :)  📌 착용감원단이 부드럽고 생각보다 탄탄해서 오래 입어도 목 늘어남 적을 것 같아요!피부에 닿는 느낌도 편안해서 여름에 자주 손 갈 듯 ☀️  📌 사이즈평소 입는 사이즈로 갔는데 원하는 루즈핏 느낌 잘 나왔어요!오버핏 좋아하시는 분들은 정사이즈 추천합니다 😊  📌 총평청바지, 와이드팬츠, 반바지 어디에 입어도 잘 어울려서 활용도 최고예요.가격 대비 퀄리티도 좋아서 완전 만족했습니다 💯깔끔한 로고 반팔 찾는 분들께 추천드려요!",5.0,True,S,158.0,47.0,여성,2026-05-26 17:12:40,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 강함,True,0,filluminate,상의,S,,2026,5,26,화,5,응답,조금 큼,화면과 비슷,,,얇음,강함,,,,4.0,2.0,,1.0,1.0,0.0,0.0
6322837,84748229,experience,soo25,"체험단에 당첨되어서 후기 써봅니다  그냥 편하게 여기 저기 입기 좋은거 같아요 S 사이즈였는데도 길이가 꽤 길어서 저 같은 키작녀 분들은 조금 애매하실수도 있어요 넣어 입기에도 너무 길어서 그래도 디자인이나 블랙에 블루 포인트 색조합이 예뻐서 마음에 들어요 완전 후들후들한 시원한 반팔티 재질은 아니에요 그래도 핏은 자연스럽게 떨어지고 활동하기 편합니다 재질이 탄탄해서 세탁 후에도 변형은 없을거같아요 전체적으로 가성비가 뛰어난 제품이라고 생각하며, 편하게 입을 수 있는 기본 반팔티를 찾는 분들께 추천하고 싶습니다.",5.0,True,S,155.0,51.0,여성,2026-05-26 16:04:33,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,,2026,5,26,화,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0
﻿6140799,84779014,general,용기있는크림샌들,상품 퀄리티도 좋고 핏도 너무 예뻐서 정말 만족합니다!,5.0,False,F,158.0,49.0,여성,2026-05-27 22:31:22,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,F,,2026,5,27,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0
﻿6394304,84856380,experience,리나뇽,"휘뚜루마뚜루 매일 입기 좋은 this 티셔츠💗 집에 있는 아무바지입어도 다 잘 어울립니다!  색감은 차분한 차콜색이라 질리지도 않고, 뒷면 로고 자체가 포인트를 주어 꾸안꾸 느낌을 줍니다 어떻게 매치하는 지에 따라 힙한느낌을 주기도, 집앞 산책할때 편한 느낌으로도, 다양하게 매치하여 입기 좋은 것 같아요💫  157-58인 저에게 박시한 느낌으로 사이즈는 잘 맞았고 재질이며 디자인이며 맘에 들고 꾸안꾸 느낌으로다 편해서  너무 잘 입고 다니는 중입니다🙂  얼마전 필루미네이트 바람막이도 샀었는데 그것 또한 대만족이여서 필루미네이트에 빠져버렸담니당 실패없는 브랜드🫰🏻",5.0,True,M,157.0,58.0,여성,2026-05-31 13:53:41,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,,2026,5,31,일,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0
6394304,84825488,experience,그레이트환자,안그래도 차콜색상에 간편하게 입기 좋은 티셔트를 보고 있었는데 믿을 수 있는 브랜드에 티셔츠라 더 만족!! 우선 여름에 티셔츠는 단품으로 많이 입는데 심심하지않도록 전면부에 포인트 주기 좋은 레터링과 후면부 가득 레터링이 전체적으로 티셔츠를 심심하지않고 포인트 주기 딱 좋아요. 면 소재도 좋고 마감까지 깔끔해서 여름에 단품으로 입기도 좋고 살짝 쌀쌀해 질때는 위로 셔츠코디하면 딱이네요. 핏도 적당히 루즈하게 떨어져서 청바지 하나만 입어도 느낌있게 코디하기 딱 좋은 제품입니다. 몇개 더 사야겠어요.,5.0,True,L,180.0,82.0,남성,2026-05-29 22:31:31,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,,2026,5,29,금,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,,3.0,3.0,,1.0,1.0,0.0,0.0
